start_time,end_time,activity_time,waiting_time,hora_llegada,SLA,turno
339.8411603762365,348.4873830507332,8.646222674496672,0.0,5,1,afternoon
341.30111621586633,349.78098580398506,8.47986958811871,1.3786523487880231,5,1,afternoon
347.66609590050274,359.7312472353344,12.065151334831695,3.2312998932671917,5,1,afternoon
348.50329967445793,353.9388999023106,5.435600227852662,0.0,5,1,afternoon
349.78098580398506,356.99330487408355,7.212319070098497,0.41210795652079923,5,1,afternoon
353.9388999023106,361.7987825147414,7.859882612430798,3.739332851848644,5,1,afternoon
356.99330487408355,366.3930234333169,9.399718559233342,0.8478319678633852,5,1,afternoon
359.7312472353344,364.9108355842487,5.179588348914238,1.6665241020364192,5,1,afternoon
363.95251842119995,377.6507318632587,13.69821344205879,0.0,6,1,afternoon
367.9939984245779,379.6128498519308,11.618851427352892,0.0,6,1,afternoon
370.45688557291174,386.88067227403593,16.42378670112418,0.0,6,1,afternoon
383.41706185182784,396.4585896259084,13.04152777408056,0.0,6,1,afternoon
392.6324308366766,405.57057584866664,12.938145011990086,0.0,6,1,afternoon
394.84357606484343,412.39708906363654,17.553512998793128,0.0,6,1,afternoon
396.4585896259084,405.12838831506997,8.669798689161526,1.3921629706062504,6,1,afternoon
405.12838831506997,411.9953413692813,6.866953054211334,8.244412750952392,6,1,afternoon
405.57057584866664,415.0062322177466,9.435656369079934,6.1475686696717275,6,1,afternoon
411.9953413692813,420.13165396680125,8.136312597519952,6.46913231734834,6,1,afternoon
432.3897781439534,441.76784596655614,9.378067822602763,0.0,7,1,afternoon
434.58939997157347,442.28024254883286,7.690842577259398,0.0,7,1,afternoon
441.77834495645897,453.3037658683799,11.525420911920953,0.0,7,1,afternoon
446.2752293188103,457.6435523405602,11.368323021749848,0.0,7,1,afternoon
452.1586682106102,462.0915877349498,9.93291952433963,0.0,7,1,afternoon
453.3037658683799,464.1138613988113,10.810095530431402,0.32586653531302545,7,1,afternoon
457.6435523405602,467.2946572888722,9.65110494831205,2.1208803580032622,7,1,afternoon
462.0915877349498,474.16002446885676,12.06843673390695,5.191097444714785,7,1,afternoon
464.1138613988113,474.2894876795333,10.175626280721973,5.109543174597604,7,1,afternoon
467.2946572888722,476.65258330786804,9.357926018995867,4.691567360480406,7,1,afternoon
474.16002446885676,486.7762182624375,12.616193793580736,6.064504804756211,7,1,afternoon
474.2894876795333,487.9948944574527,13.705406777919414,5.634232298735867,7,1,afternoon
476.65258330786804,490.62309149172347,13.970508183855456,7.295871548515493,7,1,afternoon
486.7762182624375,494.5831843295889,7.806966067151389,15.476609565976048,7,0,afternoon
487.9948944574527,496.7441909036126,8.749296446159903,11.278179417486797,7,0,afternoon
